trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
11747474,17:12:00,17:12:00,338,14,0,0
11747474,17:14:00,17:14:00,340,15,0,0
11747474,17:30:00,17:30:00,7840,16,0,0
11747475,18:00:00,18:00:00,7840,0,0,0
11747475,18:10:00,18:10:00,339,1,0,0
11747475,18:11:00,18:11:00,337,2,0,0
11747475,18:13:00,18:13:00,335,3,0,0
11747475,18:14:00,18:14:00,333,4,0,0
11747475,18:17:00,18:17:00,326,5,0,0
11747475,18:18:00,18:18:00,322,6,0,0
11747475,18:20:00,18:20:00,3,7,0,0
11747475,18:22:00,18:22:00,7842,8,0,0
11747475,18:22:00,18:22:00,321,9,0,0
11747475,18:24:00,18:24:00,325,10,0,0
11747475,18:26:00,18:26:00,332,11,0,0
11747475,18:27:00,18:27:00,334,12,0,0
11747475,18:28:00,18:28:00,336,13,0,0
11747475,18:29:00,18:29:00,338,14,0,0
11747475,18:31:00,18:31:00,340,15,0,0
11747475,18:45:00,18:45:00,7840,16,0,0
11747476,15:16:00,15:16:00,7840,0,0,0
11747476,15:27:00,15:27:00,339,1,0,0
11747476,15:28:00,15:28:00,337,2,0,0
11747476,15:30:00,15:30:00,335,3,0,0
11747476,15:31:00,15:31:00,333,4,0,0
11747476,15:34:00,15:34:00,326,5,0,0
11747476,15:36:00,15:36:00,322,6,0,0
11747476,15:38:00,15:38:00,3,7,0,0
11747476,15:40:00,15:40:00,7842,8,0,0
11747476,15:40:00,15:40:00,321,9,0,0
11747476,15:42:00,15:42:00,325,10,0,0
11747476,15:45:00,15:45:00,332,11,0,0
11747476,15:46:00,15:46:00,334,12,0,0
11747476,15:47:00,15:47:00,336,13,0,0
11747476,15:48:00,15:48:00,338,14,0,0
11747476,15:50:00,15:50:00,340,15,0,0
11747476,16:06:00,16:06:00,7840,16,0,0
11747477,15:28:00,15:28:00,7840,0,0,0
11747477,15:38:00,15:38:00,339,1,0,0
11747477,15:40:00,15:40:00,337,2,0,0
11747477,15:41:00,15:41:00,335,3,0,0
11747477,15:42:00,15:42:00,333,4,0,0
11747477,15:45:00,15:45:00,326,5,0,0
11747477,15:47:00,15:47:00,322,6,0,0
11747477,15:49:00,15:49:00,3,7,0,0
11747477,15:51:00,15:51:00,7842,8,0,0
11747477,15:51:00,15:51:00,321,9,0,0
11747477,15:53:00,15:53:00,325,10,0,0
11747477,15:56:00,15:56:00,332,11,0,0
11747477,15:56:00,15:56:00,334,12,0,0
11747477,15:57:00,15:57:00,336,13,0,0
11747477,15:58:00,15:58:00,338,14,0,0
11747477,16:00:00,16:00:00,340,15,0,0
11747477,16:15:00,16:15:00,7840,16,0,0
11747478,15:40:00,15:40:00,7840,0,0,0
11747478,15:51:00,15:51:00,339,1,0,0
11747478,15:52:00,15:52:00,337,2,0,0
11747478,15:54:00,15:54:00,335,3,0,0
11747478,15:55:00,15:55:00,333,4,0,0
11747478,15:58:00,15:58:00,326,5,0,0
11747478,16:00:00,16:00:00,322,6,0,0
11747478,16:02:00,16:02:00,3,7,0,0
11747478,16:04:00,16:04:00,7842,8,0,0
11747478,16:04:00,16:04:00,321,9,0,0
11747478,16:06:00,16:06:00,325,10,0,0
11747478,16:09:00,16:09:00,332,11,0,0
11747478,16:10:00,16:10:00,334,12,0,0
11747478,16:11:00,16:11:00,336,13,0,0
11747478,16:12:00,16:12:00,338,14,0,0
11747478,16:14:00,16:14:00,340,15,0,0
11747478,16:30:00,16:30:00,7840,16,0,0
11747479,16:00:00,16:00:00,7840,0,0,0
11747479,16:11:00,16:11:00,339,1,0,0
11747479,16:12:00,16:12:00,337,2,0,0
11747479,16:14:00,16:14:00,335,3,0,0
11747479,16:15:00,16:15:00,333,4,0,0
11747479,16:18:00,16:18:00,326,5,0,0
11747479,16:20:00,16:20:00,322,6,0,0
11747479,16:22:00,16:22:00,3,7,0,0
11747479,16:24:00,16:24:00,7842,8,0,0
11747479,16:24:00,16:24:00,321,9,0,0
11747479,16:26:00,16:26:00,325,10,0,0
11747479,16:29:00,16:29:00,332,11,0,0
11747479,16:30:00,16:30:00,334,12,0,0
11747479,16:31:00,16:31:00,336,13,0,0
11747479,16:32:00,16:32:00,338,14,0,0
11747479,16:34:00,16:34:00,340,15,0,0
11747479,16:50:00,16:50:00,7840,16,0,0
11747480,17:15:00,17:15:00,7840,0,0,0
11747480,17:25:00,17:25:00,339,1,0,0
11747480,17:27:00,17:27:00,337,2,0,0
11747480,17:28:00,17:28:00,335,3,0,0
11747480,17:29:00,17:29:00,333,4,0,0
11747480,17:32:00,17:32:00,326,5,0,0
11747480,17:34:00,17:34:00,322,6,0,0
11747480,17:36:00,17:36:00,3,7,0,0
11747480,17:38:00,17:38:00,7842,8,0,0
11747480,17:38:00,17:38:00,321,9,0,0
11747480,17:40:00,17:40:00,325,10,0,0
11747480,17:43:00,17:43:00,332,11,0,0
11747480,17:43:00,17:43:00,334,12,0,0
11747480,17:44:00,17:44:00,336,13,0,0
11747480,17:45:00,17:45:00,338,14,0,0
11747480,17:47:00,17:47:00,340,15,0,0
11747480,18:02:00,18:02:00,7840,16,0,0
11784139,06:30:00,06:30:00,7840,0,0,0
11784139,06:40:00,06:40:00,339,1,0,0
11784139,06:41:00,06:41:00,337,2,0,0
11784139,06:43:00,06:43:00,335,3,0,0
11784139,06:44:00,06:44:00,333,4,0,0
11784139,06:47:00,06:47:00,326,5,0,0
11784139,06:48:00,06:48:00,322,6,0,0
11784139,06:50:00,06:50:00,3,7,0,0
11784139,06:52:00,06:52:00,7842,8,0,0
11784139,06:52:00,06:52:00,321,9,0,0
11784139,06:54:00,06:54:00,325,10,0,0
11784139,06:56:00,06:56:00,332,11,0,0
11784139,06:56:00,06:56:00,334,12,0,0
11784139,06:57:00,06:57:00,336,13,0,0
11784139,06:58:00,06:58:00,338,14,0,0
11784139,06:59:00,06:59:00,340,15,0,0
11784139,07:12:00,07:12:00,7840,16,0,0
11784140,07:30:00,07:30:00,7840,0,0,0
11784140,07:43:00,07:43:00,339,1,0,0
11784140,07:45:00,07:45:00,337,2,0,0
11784140,07:47:00,07:47:00,335,3,0,0
11784140,07:48:00,07:48:00,333,4,0,0
11784140,07:52:00,07:52:00,326,5,0,0
11784140,07:54:00,07:54:00,322,6,0,0
11784140,07:57:00,07:57:00,3,7,0,0
11784140,07:59:00,07:59:00,7842,8,0,0
11784140,07:59:00,07:59:00,321,9,0,0
11784140,08:01:00,08:01:00,325,10,0,0
11784140,08:04:00,08:04:00,332,11,0,0
11784140,08:05:00,08:05:00,334,12,0,0
11784140,08:06:00,08:06:00,336,13,0,0
11784140,08:08:00,08:08:00,338,14,0,0
11784140,08:10:00,08:10:00,340,15,0,0
11784140,08:27:00,08:27:00,7840,16,0,0
11784141,08:45:00,08:45:00,7840,0,0,0
11784141,08:56:00,08:56:00,339,1,0,0
11784141,08:57:00,08:57:00,337,2,0,0
11784141,08:59:00,08:59:00,335,3,0,0
11784141,09:00:00,09:00:00,333,4,0,0
11784141,09:03:00,09:03:00,326,5,0,0
11784141,09:05:00,09:05:00,322,6,0,0
11784141,09:07:00,09:07:00,3,7,0,0
11784141,09:09:00,09:09:00,7842,8,0,0
11784141,09:09:00,09:09:00,321,9,0,0
11784141,09:11:00,09:11:00,325,10,0,0
11784141,09:13:00,09:13:00,332,11,0,0
11784141,09:14:00,09:14:00,334,12,0,0
11784141,09:15:00,09:15:00,336,13,0,0
11784141,09:16:00,09:16:00,338,14,0,0
11784141,09:17:00,09:17:00,340,15,0,0
11784141,09:31:00,09:31:00,7840,16,0,0
11784142,09:40:00,09:40:00,7840,0,0,0
11784142,09:49:00,09:49:00,339,1,0,0
11784142,09:51:00,09:51:00,337,2,0,0
11784142,09:52:00,09:52:00,335,3,0,0
11784142,09:53:00,09:53:00,333,4,0,0
11784142,09:56:00,09:56:00,326,5,0,0
11784142,09:57:00,09:57:00,322,6,0,0
11784142,09:59:00,09:59:00,3,7,0,0
11784142,10:01:00,10:01:00,7842,8,0,0
11784142,10:01:00,10:01:00,321,9,0,0
11784142,10:03:00,10:03:00,325,10,0,0
11784142,10:05:00,10:05:00,332,11,0,0
11784142,10:05:00,10:05:00,334,12,0,0
11784142,10:06:00,10:06:00,336,13,0,0
11784142,10:07:00,10:07:00,338,14,0,0
11784142,10:08:00,10:08:00,340,15,0,0
11784142,10:21:00,10:21:00,7840,16,0,0
11784143,12:00:00,12:00:00,7840,0,0,0
11784143,12:09:00,12:09:00,339,1,0,0
11784143,12:10:00,12:10:00,337,2,0,0
11784143,12:12:00,12:12:00,335,3,0,0
11784143,12:12:00,12:12:00,333,4,0,0
11784143,12:15:00,12:15:00,326,5,0,0
11784143,12:17:00,12:17:00,322,6,0,0
11784143,12:18:00,12:18:00,3,7,0,0
11784143,12:20:00,12:20:00,7842,8,0,0
11784143,12:20:00,12:20:00,321,9,0,0
11784143,12:22:00,12:22:00,325,10,0,0
11784143,12:24:00,12:24:00,332,11,0,0
11784143,12:25:00,12:25:00,334,12,0,0
11784143,12:25:00,12:25:00,336,13,0,0
11784143,12:26:00,12:26:00,338,14,0,0
11784143,12:28:00,12:28:00,340,15,0,0
11784143,12:41:00,12:41:00,7840,16,0,0
11784144,13:00:00,13:00:00,7840,0,0,0
11784144,13:10:00,13:10:00,339,1,0,0
11784144,13:11:00,13:11:00,337,2,0,0
11784144,13:13:00,13:13:00,335,3,0,0
11784144,13:14:00,13:14:00,333,4,0,0
11784144,13:17:00,13:17:00,326,5,0,0
11784144,13:18:00,13:18:00,322,6,0,0
11784144,13:20:00,13:20:00,3,7,0,0
11784144,13:22:00,13:22:00,7842,8,0,0
11784144,13:22:00,13:22:00,321,9,0,0
11784144,13:24:00,13:24:00,325,10,0,0
11784144,13:26:00,13:26:00,332,11,0,0
11784144,13:27:00,13:27:00,334,12,0,0
11784144,13:28:00,13:28:00,336,13,0,0
11784144,13:29:00,13:29:00,338,14,0,0
11784144,13:30:00,13:30:00,340,15,0,0
11784144,13:44:00,13:44:00,7840,16,0,0
11784145,14:16:00,14:16:00,7840,0,0,0
11784145,14:27:00,14:27:00,339,1,0,0
11784145,14:28:00,14:28:00,337,2,0,0
11784145,14:30:00,14:30:00,335,3,0,0
11784145,14:31:00,14:31:00,333,4,0,0
11784145,14:34:00,14:34:00,326,5,0,0
11784145,14:36:00,14:36:00,322,6,0,0
11784145,14:38:00,14:38:00,3,7,0,0
11784145,14:40:00,14:40:00,7842,8,0,0
11784145,14:40:00,14:40:00,321,9,0,0
11784145,14:42:00,14:42:00,325,10,0,0
11784145,14:45:00,14:45:00,332,11,0,0
11784145,14:46:00,14:46:00,334,12,0,0
11784145,14:47:00,14:47:00,336,13,0,0
11784145,14:48:00,14:48:00,338,14,0,0
11784145,14:50:00,14:50:00,340,15,0,0
11784145,15:07:00,15:07:00,7840,16,0,0
11784146,06:42:00,06:42:00,7840,0,0,0
11784146,06:54:00,06:54:00,339,1,0,0
11784146,06:56:00,06:56:00,337,2,0,0
11784146,06:58:00,06:58:00,335,3,0,0
11784146,06:59:00,06:59:00,333,4,0,0
11784146,07:02:00,07:02:00,326,5,0,0
11784146,07:05:00,07:05:00,322,6,0,0
11784146,07:07:00,07:07:00,3,7,0,0
11784146,07:09:00,07:09:00,7842,8,0,0
11784146,07:09:00,07:09:00,321,9,0,0
11784146,07:11:00,07:11:00,325,10,0,0
11784146,07:14:00,07:14:00,332,11,0,0
11784146,07:15:00,07:15:00,334,12,0,0
11784146,07:15:00,07:15:00,336,13,0,0
11784146,07:17:00,07:17:00,338,14,0,0
11784146,07:18:00,07:18:00,340,15,0,0
11784146,07:34:00,07:34:00,7840,16,0,0
11784147,07:45:00,07:45:00,7840,0,0,0
11784147,07:57:00,07:57:00,339,1,0,0
11784147,07:59:00,07:59:00,337,2,0,0
11784147,08:01:00,08:01:00,335,3,0,0
11784147,08:02:00,08:02:00,333,4,0,0
11784147,08:05:00,08:05:00,326,5,0,0
11784147,08:08:00,08:08:00,322,6,0,0
11784147,08:10:00,08:10:00,3,7,0,0
11784147,08:12:00,08:12:00,7842,8,0,0
11784147,08:12:00,08:12:00,321,9,0,0
11784147,08:14:00,08:14:00,325,10,0,0
11784147,08:17:00,08:17:00,332,11,0,0
11784147,08:18:00,08:18:00,334,12,0,0
11784147,08:18:00,08:18:00,336,13,0,0
11784147,08:20:00,08:20:00,338,14,0,0
11784147,08:21:00,08:21:00,340,15,0,0
11784147,08:37:00,08:37:00,7840,16,0,0
11784148,09:00:00,09:00:00,7840,0,0,0
11784148,09:10:00,09:10:00,339,1,0,0
11784148,09:11:00,09:11:00,337,2,0,0
11784148,09:13:00,09:13:00,335,3,0,0
11784148,09:14:00,09:14:00,333,4,0,0
11784148,09:17:00,09:17:00,326,5,0,0
11784148,09:18:00,09:18:00,322,6,0,0
11784148,09:20:00,09:20:00,3,7,0,0
11784148,09:22:00,09:22:00,7842,8,0,0
11784148,09:22:00,09:22:00,321,9,0,0
11784148,09:24:00,09:24:00,325,10,0,0
11784148,09:26:00,09:26:00,332,11,0,0
11784148,09:27:00,09:27:00,334,12,0,0
11784148,09:27:00,09:27:00,336,13,0,0
11784148,09:28:00,09:28:00,338,14,0,0
11784148,09:30:00,09:30:00,340,15,0,0
11784148,09:43:00,09:43:00,7840,16,0,0
11784149,10:40:00,10:40:00,7840,0,0,0
11784149,10:50:00,10:50:00,339,1,0,0
11784149,10:51:00,10:51:00,337,2,0,0
11784149,10:53:00,10:53:00,335,3,0,0
11784149,10:54:00,10:54:00,333,4,0,0
11784149,10:57:00,10:57:00,326,5,0,0
11784149,10:58:00,10:58:00,322,6,0,0
11784149,11:00:00,11:00:00,3,7,0,0
11784149,11:02:00,11:02:00,7842,8,0,0
11784149,11:02:00,11:02:00,321,9,0,0
11784149,11:04:00,11:04:00,325,10,0,0
11784149,11:06:00,11:06:00,332,11,0,0
11784149,11:07:00,11:07:00,334,12,0,0
11784149,11:08:00,11:08:00,336,13,0,0
11784149,11:09:00,11:09:00,338,14,0,0
11784149,11:10:00,11:10:00,340,15,0,0
11784149,11:24:00,11:24:00,7840,16,0,0
11784150,12:20:00,12:20:00,7840,0,0,0
11784150,12:30:00,12:30:00,339,1,0,0
11784150,12:31:00,12:31:00,337,2,0,0
11784150,12:33:00,12:33:00,335,3,0,0
11784150,12:34:00,12:34:00,333,4,0,0
11784150,12:37:00,12:37:00,326,5,0,0
11784150,12:38:00,12:38:00,322,6,0,0
11784150,12:40:00,12:40:00,3,7,0,0
11784150,12:42:00,12:42:00,7842,8,0,0
11784150,12:42:00,12:42:00,321,9,0,0
11784150,12:44:00,12:44:00,325,10,0,0
11784150,12:46:00,12:46:00,332,11,0,0
11784150,12:47:00,12:47:00,334,12,0,0
11784150,12:48:00,12:48:00,336,13,0,0
11784150,12:49:00,12:49:00,338,14,0,0
11784150,12:50:00,12:50:00,340,15,0,0
11784150,13:04:00,13:04:00,7840,16,0,0
11784151,13:20:00,13:20:00,7840,0,0,0
11784151,13:30:00,13:30:00,339,1,0,0
11784151,13:31:00,13:31:00,337,2,0,0
11784151,13:33:00,13:33:00,335,3,0,0
11784151,13:34:00,13:34:00,333,4,0,0
11784151,13:37:00,13:37:00,326,5,0,0
11784151,13:38:00,13:38:00,322,6,0,0
11784151,13:40:00,13:40:00,3,7,0,0
11784151,13:42:00,13:42:00,7842,8,0,0
11784151,13:42:00,13:42:00,321,9,0,0
11784151,13:44:00,13:44:00,325,10,0,0
11784151,13:46:00,13:46:00,332,11,0,0
11784151,13:47:00,13:47:00,334,12,0,0
11784151,13:48:00,13:48:00,336,13,0,0
11784151,13:49:00,13:49:00,338,14,0,0
11784151,13:50:00,13:50:00,340,15,0,0
11784151,14:04:00,14:04:00,7840,16,0,0
11784152,14:28:00,14:28:00,7840,0,0,0
11784152,14:39:00,14:39:00,339,1,0,0
11784152,14:40:00,14:40:00,337,2,0,0
11784152,14:42:00,14:42:00,335,3,0,0
11784152,14:43:00,14:43:00,333,4,0,0
11784152,14:46:00,14:46:00,326,5,0,0
11784152,14:48:00,14:48:00,322,6,0,0
11784152,14:50:00,14:50:00,3,7,0,0
11784152,14:52:00,14:52:00,7842,8,0,0
11784152,14:52:00,14:52:00,321,9,0,0
11784152,14:54:00,14:54:00,325,10,0,0
11784152,14:57:00,14:57:00,332,11,0,0
11784152,14:58:00,14:58:00,334,12,0,0
11784152,14:59:00,14:59:00,336,13,0,0
11784152,15:00:00,15:00:00,338,14,0,0
11784152,15:02:00,15:02:00,340,15,0,0
11784152,15:19:00,15:19:00,7840,16,0,0
11784153,06:54:00,06:54:00,7840,0,0,0
11784153,07:06:00,07:06:00,339,1,0,0
11784153,07:08:00,07:08:00,337,2,0,0
11784153,07:10:00,07:10:00,335,3,0,0
11784153,07:11:00,07:11:00,333,4,0,0
11784153,07:14:00,07:14:00,326,5,0,0
11784153,07:17:00,07:17:00,322,6,0,0
11784153,07:19:00,07:19:00,3,7,0,0
11784153,07:21:00,07:21:00,7842,8,0,0
11784153,07:21:00,07:21:00,321,9,0,0
11784153,07:23:00,07:23:00,325,10,0,0
11784153,07:26:00,07:26:00,332,11,0,0
11784153,07:27:00,07:27:00,334,12,0,0
11784153,07:28:00,07:28:00,336,13,0,0
11784153,07:29:00,07:29:00,338,14,0,0
11784153,07:31:00,07:31:00,340,15,0,0
11784153,07:48:00,07:48:00,7840,16,0,0
11784154,08:00:00,08:00:00,7840,0,0,0
11784154,08:12:00,08:12:00,339,1,0,0
11784154,08:14:00,08:14:00,337,2,0,0
11784154,08:16:00,08:16:00,335,3,0,0
11784154,08:17:00,08:17:00,333,4,0,0
11784154,08:20:00,08:20:00,326,5,0,0
11784154,08:23:00,08:23:00,322,6,0,0
11784154,08:25:00,08:25:00,3,7,0,0
11784154,08:27:00,08:27:00,7842,8,0,0
11784154,08:27:00,08:27:00,321,9,0,0
11784154,08:29:00,08:29:00,325,10,0,0
11784154,08:32:00,08:32:00,332,11,0,0
11784154,08:33:00,08:33:00,334,12,0,0
11784154,08:33:00,08:33:00,336,13,0,0
11784154,08:35:00,08:35:00,338,14,0,0
11784154,08:36:00,08:36:00,340,15,0,0
11784154,08:52:00,08:52:00,7840,16,0,0
11784155,10:00:00,10:00:00,7840,0,0,0
11784155,10:10:00,10:10:00,339,1,0,0
11784155,10:11:00,10:11:00,337,2,0,0
11784155,10:13:00,10:13:00,335,3,0,0
11784155,10:14:00,10:14:00,333,4,0,0
11784155,10:17:00,10:17:00,326,5,0,0
11784155,10:18:00,10:18:00,322,6,0,0
11784155,10:20:00,10:20:00,3,7,0,0
11784155,10:22:00,10:22:00,7842,8,0,0
11784155,10:22:00,10:22:00,321,9,0,0
11784155,10:24:00,10:24:00,325,10,0,0
11784155,10:26:00,10:26:00,332,11,0,0
11784155,10:27:00,10:27:00,334,12,0,0
11784155,10:28:00,10:28:00,336,13,0,0
11784155,10:29:00,10:29:00,338,14,0,0
11784155,10:30:00,10:30:00,340,15,0,0
11784155,10:44:00,10:44:00,7840,16,0,0
11784156,11:40:00,11:40:00,7840,0,0,0
11784156,11:49:00,11:49:00,339,1,0,0
11784156,11:50:00,11:50:00,337,2,0,0
11784156,11:52:00,11:52:00,335,3,0,0
11784156,11:52:00,11:52:00,333,4,0,0
11784156,11:55:00,11:55:00,326,5,0,0
11784156,11:57:00,11:57:00,322,6,0,0
11784156,11:58:00,11:58:00,3,7,0,0
11784156,12:00:00,12:00:00,7842,8,0,0
11784156,12:00:00,12:00:00,321,9,0,0
11784156,12:02:00,12:02:00,325,10,0,0
11784156,12:04:00,12:04:00,332,11,0,0
11784156,12:05:00,12:05:00,334,12,0,0
11784156,12:05:00,12:05:00,336,13,0,0
11784156,12:06:00,12:06:00,338,14,0,0
11784156,12:08:00,12:08:00,340,15,0,0
11784156,12:21:00,12:21:00,7840,16,0,0
11784157,13:40:00,13:40:00,7840,0,0,0
11784157,13:50:00,13:50:00,339,1,0,0
11784157,13:51:00,13:51:00,337,2,0,0
11784157,13:53:00,13:53:00,335,3,0,0
11784157,13:54:00,13:54:00,333,4,0,0
11784157,13:57:00,13:57:00,326,5,0,0
11784157,13:58:00,13:58:00,322,6,0,0
11784157,14:00:00,14:00:00,3,7,0,0
11784157,14:02:00,14:02:00,7842,8,0,0
11784157,14:02:00,14:02:00,321,9,0,0
11784157,14:04:00,14:04:00,325,10,0,0
11784157,14:06:00,14:06:00,332,11,0,0
11784157,14:07:00,14:07:00,334,12,0,0
11784157,14:08:00,14:08:00,336,13,0,0
11784157,14:09:00,14:09:00,338,14,0,0
11784157,14:10:00,14:10:00,340,15,0,0
11784157,14:24:00,14:24:00,7840,16,0,0
11784158,14:40:00,14:40:00,7840,0,0,0
11784158,14:52:00,14:52:00,339,1,0,0
11784158,14:54:00,14:54:00,337,2,0,0
11784158,14:55:00,14:55:00,335,3,0,0
11784158,14:56:00,14:56:00,333,4,0,0
11784158,15:00:00,15:00:00,326,5,0,0
11784158,15:02:00,15:02:00,322,6,0,0
11784158,15:04:00,15:04:00,3,7,0,0
11784158,15:06:00,15:06:00,7842,8,0,0
11784158,15:06:00,15:06:00,321,9,0,0
11784158,15:08:00,15:08:00,325,10,0,0
11784158,15:11:00,15:11:00,332,11,0,0
11784158,15:12:00,15:12:00,334,12,0,0
11784158,15:13:00,15:13:00,336,13,0,0
11784158,15:14:00,15:14:00,338,14,0,0
11784158,15:16:00,15:16:00,340,15,0,0
11784158,15:33:00,15:33:00,7840,16,0,0
11784159,07:06:00,07:06:00,7840,0,0,0
11784159,07:18:00,07:18:00,339,1,0,0
11784159,07:20:00,07:20:00,337,2,0,0
11784159,07:22:00,07:22:00,335,3,0,0
11784159,07:23:00,07:23:00,333,4,0,0
11784159,07:26:00,07:26:00,326,5,0,0
11784159,07:29:00,07:29:00,322,6,0,0
11784159,07:31:00,07:31:00,3,7,0,0
11784159,07:33:00,07:33:00,7842,8,0,0
11784159,07:33:00,07:33:00,321,9,0,0
11784159,07:35:00,07:35:00,325,10,0,0
11784159,07:38:00,07:38:00,332,11,0,0
11784159,07:39:00,07:39:00,334,12,0,0
11784159,07:40:00,07:40:00,336,13,0,0
11784159,07:41:00,07:41:00,338,14,0,0
11784159,07:43:00,07:43:00,340,15,0,0
11784159,08:00:00,08:00:00,7840,16,0,0
11784160,08:15:00,08:15:00,7840,0,0,0
11784160,08:27:00,08:27:00,339,1,0,0
11784160,08:29:00,08:29:00,337,2,0,0
11784160,08:30:00,08:30:00,335,3,0,0
11784160,08:31:00,08:31:00,333,4,0,0
11784160,08:35:00,08:35:00,326,5,0,0
11784160,08:37:00,08:37:00,322,6,0,0
11784160,08:39:00,08:39:00,3,7,0,0
11784160,08:41:00,08:41:00,7842,8,0,0
11784160,08:41:00,08:41:00,321,9,0,0
11784160,08:43:00,08:43:00,325,10,0,0
11784160,08:46:00,08:46:00,332,11,0,0
11784160,08:47:00,08:47:00,334,12,0,0
11784160,08:47:00,08:47:00,336,13,0,0
11784160,08:49:00,08:49:00,338,14,0,0
11784160,08:50:00,08:50:00,340,15,0,0
11784160,09:06:00,09:06:00,7840,16,0,0
11784161,09:20:00,09:20:00,7840,0,0,0
11784161,09:29:00,09:29:00,339,1,0,0
11784161,09:30:00,09:30:00,337,2,0,0
11784161,09:32:00,09:32:00,335,3,0,0
11784161,09:32:00,09:32:00,333,4,0,0
11784161,09:35:00,09:35:00,326,5,0,0
11784161,09:37:00,09:37:00,322,6,0,0
11784161,09:38:00,09:38:00,3,7,0,0
11784161,09:40:00,09:40:00,7842,8,0,0
11784161,09:40:00,09:40:00,321,9,0,0
11784161,09:42:00,09:42:00,325,10,0,0
11784161,09:44:00,09:44:00,332,11,0,0
11784161,09:44:00,09:44:00,334,12,0,0
11784161,09:45:00,09:45:00,336,13,0,0
11784161,09:46:00,09:46:00,338,14,0,0
11784161,09:47:00,09:47:00,340,15,0,0
11784161,10:00:00,10:00:00,7840,16,0,0
11784162,11:00:00,11:00:00,7840,0,0,0
11784162,11:09:00,11:09:00,339,1,0,0
11784162,11:10:00,11:10:00,337,2,0,0
11784162,11:12:00,11:12:00,335,3,0,0
11784162,11:12:00,11:12:00,333,4,0,0
11784162,11:15:00,11:15:00,326,5,0,0
11784162,11:17:00,11:17:00,322,6,0,0
11784162,11:18:00,11:18:00,3,7,0,0
11784162,11:20:00,11:20:00,7842,8,0,0
11784162,11:20:00,11:20:00,321,9,0,0
11784162,11:22:00,11:22:00,325,10,0,0
11784162,11:24:00,11:24:00,332,11,0,0
11784162,11:25:00,11:25:00,334,12,0,0
11784162,11:25:00,11:25:00,336,13,0,0
11784162,11:26:00,11:26:00,338,14,0,0
11784162,11:28:00,11:28:00,340,15,0,0
11784162,11:41:00,11:41:00,7840,16,0,0
11784163,13:52:00,13:52:00,7840,0,0,0
11784163,14:02:00,14:02:00,339,1,0,0
11784163,14:03:00,14:03:00,337,2,0,0
11784163,14:05:00,14:05:00,335,3,0,0
11784163,14:06:00,14:06:00,333,4,0,0
11784163,14:09:00,14:09:00,326,5,0,0
11784163,14:10:00,14:10:00,322,6,0,0
11784163,14:12:00,14:12:00,3,7,0,0
11784163,14:14:00,14:14:00,7842,8,0,0
11784163,14:14:00,14:14:00,321,9,0,0
11784163,14:16:00,14:16:00,325,10,0,0
11784163,14:18:00,14:18:00,332,11,0,0
11784163,14:19:00,14:19:00,334,12,0,0
11784163,14:20:00,14:20:00,336,13,0,0
11784163,14:21:00,14:21:00,338,14,0,0
11784163,14:22:00,14:22:00,340,15,0,0
11784163,14:36:00,14:36:00,7840,16,0,0
11784164,14:52:00,14:52:00,7840,0,0,0
11784164,15:03:00,15:03:00,339,1,0,0
11784164,15:04:00,15:04:00,337,2,0,0
11784164,15:06:00,15:06:00,335,3,0,0
11784164,15:07:00,15:07:00,333,4,0,0
11784164,15:10:00,15:10:00,326,5,0,0
11784164,15:12:00,15:12:00,322,6,0,0
11784164,15:14:00,15:14:00,3,7,0,0
11784164,15:16:00,15:16:00,7842,8,0,0
11784164,15:16:00,15:16:00,321,9,0,0
11784164,15:18:00,15:18:00,325,10,0,0
11784164,15:21:00,15:21:00,332,11,0,0
11784164,15:22:00,15:22:00,334,12,0,0
11784164,15:23:00,15:23:00,336,13,0,0
11784164,15:24:00,15:24:00,338,14,0,0
11784164,15:26:00,15:26:00,340,15,0,0
11784164,15:43:00,15:43:00,7840,16,0,0
11784165,07:18:00,07:18:00,7840,0,0,0
11784165,07:30:00,07:30:00,339,1,0,0
11784165,07:32:00,07:32:00,337,2,0,0
11784165,07:34:00,07:34:00,335,3,0,0
11784165,07:35:00,07:35:00,333,4,0,0
11784165,07:38:00,07:38:00,326,5,0,0
11784165,07:41:00,07:41:00,322,6,0,0
11784165,07:43:00,07:43:00,3,7,0,0
11784165,07:45:00,07:45:00,7842,8,0,0
11784165,07:45:00,07:45:00,321,9,0,0
11784165,07:47:00,07:47:00,325,10,0,0
11784165,07:50:00,07:50:00,332,11,0,0
11784165,07:51:00,07:51:00,334,12,0,0
11784165,07:52:00,07:52:00,336,13,0,0
11784165,07:53:00,07:53:00,338,14,0,0
11784165,07:55:00,07:55:00,340,15,0,0
11784165,08:12:00,08:12:00,7840,16,0,0
11784166,08:30:00,08:30:00,7840,0,0,0
11784166,08:41:00,08:41:00,339,1,0,0
11784166,08:43:00,08:43:00,337,2,0,0
11784166,08:45:00,08:45:00,335,3,0,0
11784166,08:46:00,08:46:00,333,4,0,0
11784166,08:49:00,08:49:00,326,5,0,0
11784166,08:51:00,08:51:00,322,6,0,0
11784166,08:53:00,08:53:00,3,7,0,0
11784166,08:55:00,08:55:00,7842,8,0,0
11784166,08:55:00,08:55:00,321,9,0,0
11784166,08:57:00,08:57:00,325,10,0,0
11784166,08:59:00,08:59:00,332,11,0,0
11784166,09:00:00,09:00:00,334,12,0,0
