fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5005_6179_1919,9,EUR,0,0,5,
741_5005_6179_5603,4,EUR,0,0,5,
741_5005_6179_5622,4,EUR,0,0,5,
741_5005_6179_5848,4,EUR,0,0,5,
741_5005_6179_5849,4,EUR,0,0,5,
741_5005_6179_7078,7,EUR,0,0,5,
741_5005_6179_7090,7,EUR,0,0,5,
741_5005_6179_7994,9,EUR,0,0,5,
741_5005_6179_8010,9,EUR,0,0,5,
741_5005_6345_1919,9,EUR,0,0,5,
741_5005_6345_5603,4,EUR,0,0,5,
741_5005_6345_5622,4,EUR,0,0,5,
741_5005_6345_5848,4,EUR,0,0,5,
741_5005_6345_5849,4,EUR,0,0,5,
741_5005_6345_5853,4,EUR,0,0,5,
741_5005_6345_5856,4,EUR,0,0,5,
741_5005_6345_5859,4,EUR,0,0,5,
741_5005_6345_5862,4,EUR,0,0,5,
741_5005_6345_5867,4,EUR,0,0,5,
741_5005_6345_5901,4,EUR,0,0,5,
741_5005_6345_6102,4,EUR,0,0,5,
741_5005_6345_6104,4,EUR,0,0,5,
741_5005_6345_6167,4,EUR,0,0,5,
741_5005_6345_6171,4,EUR,0,0,5,
741_5005_6345_6172,4,EUR,0,0,5,
741_5005_6345_6179,4,EUR,0,0,5,
741_5005_6345_6417,4,EUR,0,0,5,
741_5005_6345_6418,4,EUR,0,0,5,
741_5005_6345_6427,4,EUR,0,0,5,
741_5005_6345_6429,4,EUR,0,0,5,
741_5005_6345_6497,4,EUR,0,0,5,
741_5005_6345_6555,4,EUR,0,0,5,
741_5005_6345_6556,4,EUR,0,0,5,
741_5005_6345_6595,4,EUR,0,0,5,
741_5005_6345_6597,4,EUR,0,0,5,
741_5005_6345_6601,4,EUR,0,0,5,
741_5005_6345_6656,4,EUR,0,0,5,
741_5005_6345_6665,4,EUR,0,0,5,
741_5005_6345_7078,7,EUR,0,0,5,
741_5005_6345_7090,7,EUR,0,0,5,
741_5005_6345_7994,4,EUR,0,0,5,
741_5005_6345_8010,9,EUR,0,0,5,
741_5005_6370_1919,9,EUR,0,0,5,
741_5005_6370_5603,4,EUR,0,0,5,
741_5005_6370_5622,4,EUR,0,0,5,
741_5005_6370_5848,4,EUR,0,0,5,
741_5005_6370_5849,4,EUR,0,0,5,
741_5005_6370_5853,4,EUR,0,0,5,
741_5005_6370_5854,4,EUR,0,0,5,
741_5005_6370_5856,4,EUR,0,0,5,
741_5005_6370_5858,4,EUR,0,0,5,
741_5005_6370_5859,4,EUR,0,0,5,
741_5005_6370_5862,4,EUR,0,0,5,
741_5005_6370_5867,4,EUR,0,0,5,
741_5005_6370_5901,4,EUR,0,0,5,
741_5005_6370_6102,4,EUR,0,0,5,
741_5005_6370_6104,4,EUR,0,0,5,
741_5005_6370_6167,4,EUR,0,0,5,
741_5005_6370_6171,4,EUR,0,0,5,
741_5005_6370_6172,4,EUR,0,0,5,
741_5005_6370_6179,4,EUR,0,0,5,
741_5005_6370_6345,4,EUR,0,0,5,
741_5005_6370_6372,4,EUR,0,0,5,
741_5005_6370_6417,4,EUR,0,0,5,
741_5005_6370_6418,4,EUR,0,0,5,
741_5005_6370_6427,4,EUR,0,0,5,
741_5005_6370_6429,4,EUR,0,0,5,
741_5005_6370_6497,4,EUR,0,0,5,
741_5005_6370_6555,4,EUR,0,0,5,
741_5005_6370_6556,4,EUR,0,0,5,
741_5005_6370_6595,4,EUR,0,0,5,
741_5005_6370_6597,4,EUR,0,0,5,
741_5005_6370_6601,4,EUR,0,0,5,
741_5005_6370_6656,4,EUR,0,0,5,
741_5005_6370_6665,4,EUR,0,0,5,
741_5005_6370_7078,7,EUR,0,0,5,
741_5005_6370_7090,7,EUR,0,0,5,
741_5005_6370_7994,9,EUR,0,0,5,
741_5005_6370_8010,9,EUR,0,0,5,
741_5005_6372_1919,9,EUR,0,0,5,
741_5005_6372_5603,4,EUR,0,0,5,
741_5005_6372_5622,4,EUR,0,0,5,
741_5005_6372_5848,4,EUR,0,0,5,
741_5005_6372_5849,4,EUR,0,0,5,
741_5005_6372_5853,4,EUR,0,0,5,
741_5005_6372_5856,4,EUR,0,0,5,
741_5005_6372_5859,4,EUR,0,0,5,
741_5005_6372_5862,4,EUR,0,0,5,
741_5005_6372_5867,4,EUR,0,0,5,
741_5005_6372_5901,4,EUR,0,0,5,
741_5005_6372_6102,4,EUR,0,0,5,
741_5005_6372_6104,4,EUR,0,0,5,
741_5005_6372_6167,4,EUR,0,0,5,
741_5005_6372_6171,4,EUR,0,0,5,
741_5005_6372_6172,4,EUR,0,0,5,
741_5005_6372_6179,4,EUR,0,0,5,
741_5005_6372_6345,4,EUR,0,0,5,
741_5005_6372_6417,4,EUR,0,0,5,
741_5005_6372_6418,4,EUR,0,0,5,
741_5005_6372_6427,4,EUR,0,0,5,
741_5005_6372_6429,4,EUR,0,0,5,
741_5005_6372_6497,4,EUR,0,0,5,
741_5005_6372_6555,4,EUR,0,0,5,
741_5005_6372_6556,4,EUR,0,0,5,
741_5005_6372_6595,4,EUR,0,0,5,
741_5005_6372_6597,4,EUR,0,0,5,
741_5005_6372_6601,4,EUR,0,0,5,
741_5005_6372_6656,4,EUR,0,0,5,
741_5005_6372_6665,4,EUR,0,0,5,
741_5005_6372_7078,7,EUR,0,0,5,
741_5005_6372_7090,7,EUR,0,0,5,
741_5005_6372_7994,4,EUR,0,0,5,
741_5005_6372_8010,9,EUR,0,0,5,
741_5005_6417_1919,9,EUR,0,0,5,
741_5005_6417_5603,4,EUR,0,0,5,
741_5005_6417_5622,4,EUR,0,0,5,
741_5005_6417_5848,4,EUR,0,0,5,
741_5005_6417_5849,4,EUR,0,0,5,
741_5005_6417_5853,4,EUR,0,0,5,
741_5005_6417_5856,4,EUR,0,0,5,
741_5005_6417_5859,4,EUR,0,0,5,
741_5005_6417_5862,4,EUR,0,0,5,
741_5005_6417_5901,4,EUR,0,0,5,
741_5005_6417_6102,4,EUR,0,0,5,
741_5005_6417_6167,4,EUR,0,0,5,
741_5005_6417_6171,4,EUR,0,0,5,
741_5005_6417_6172,4,EUR,0,0,5,
741_5005_6417_6179,4,EUR,0,0,5,
741_5005_6417_6418,4,EUR,0,0,5,
741_5005_6417_6427,4,EUR,0,0,5,
741_5005_6417_6429,4,EUR,0,0,5,
741_5005_6417_6497,4,EUR,0,0,5,
741_5005_6417_6555,4,EUR,0,0,5,
741_5005_6417_6556,4,EUR,0,0,5,
741_5005_6417_6595,4,EUR,0,0,5,
741_5005_6417_6601,4,EUR,0,0,5,
741_5005_6417_6656,4,EUR,0,0,5,
741_5005_6417_7078,7,EUR,0,0,5,
741_5005_6417_7090,7,EUR,0,0,5,
741_5005_6417_7994,4,EUR,0,0,5,
741_5005_6417_8010,9,EUR,0,0,5,
741_5005_6418_1919,9,EUR,0,0,5,
741_5005_6418_5603,4,EUR,0,0,5,
741_5005_6418_5622,4,EUR,0,0,5,
741_5005_6418_5848,4,EUR,0,0,5,
741_5005_6418_5849,4,EUR,0,0,5,
741_5005_6418_5853,4,EUR,0,0,5,
741_5005_6418_5856,4,EUR,0,0,5,
741_5005_6418_5859,4,EUR,0,0,5,
741_5005_6418_5862,4,EUR,0,0,5,
741_5005_6418_5901,4,EUR,0,0,5,
741_5005_6418_6102,4,EUR,0,0,5,
741_5005_6418_6167,4,EUR,0,0,5,
741_5005_6418_6171,4,EUR,0,0,5,
741_5005_6418_6172,4,EUR,0,0,5,
741_5005_6418_6179,4,EUR,0,0,5,
741_5005_6418_6429,4,EUR,0,0,5,
741_5005_6418_6497,4,EUR,0,0,5,
741_5005_6418_6656,4,EUR,0,0,5,
741_5005_6418_7078,7,EUR,0,0,5,
741_5005_6418_7090,7,EUR,0,0,5,
741_5005_6418_7994,4,EUR,0,0,5,
741_5005_6418_8010,9,EUR,0,0,5,
741_5005_6427_1919,9,EUR,0,0,5,
741_5005_6427_5603,4,EUR,0,0,5,
741_5005_6427_5622,4,EUR,0,0,5,
741_5005_6427_5848,4,EUR,0,0,5,
741_5005_6427_5849,4,EUR,0,0,5,
741_5005_6427_5853,4,EUR,0,0,5,
741_5005_6427_5856,4,EUR,0,0,5,
741_5005_6427_5859,4,EUR,0,0,5,
741_5005_6427_5862,4,EUR,0,0,5,
741_5005_6427_5901,4,EUR,0,0,5,
741_5005_6427_6102,4,EUR,0,0,5,
741_5005_6427_6167,4,EUR,0,0,5,
741_5005_6427_6171,4,EUR,0,0,5,
741_5005_6427_6172,4,EUR,0,0,5,
741_5005_6427_6179,4,EUR,0,0,5,
741_5005_6427_6418,4,EUR,0,0,5,
741_5005_6427_6429,4,EUR,0,0,5,
741_5005_6427_6497,4,EUR,0,0,5,
741_5005_6427_6555,4,EUR,0,0,5,
741_5005_6427_6556,4,EUR,0,0,5,
741_5005_6427_6595,4,EUR,0,0,5,
741_5005_6427_6601,4,EUR,0,0,5,
741_5005_6427_6656,4,EUR,0,0,5,
741_5005_6427_7078,7,EUR,0,0,5,
741_5005_6427_7090,7,EUR,0,0,5,
741_5005_6427_7994,4,EUR,0,0,5,
741_5005_6427_8010,9,EUR,0,0,5,
741_5005_6429_1919,9,EUR,0,0,5,
741_5005_6429_5603,4,EUR,0,0,5,
741_5005_6429_5622,4,EUR,0,0,5,
741_5005_6429_5848,4,EUR,0,0,5,
741_5005_6429_5849,4,EUR,0,0,5,
741_5005_6429_5853,4,EUR,0,0,5,
741_5005_6429_5856,4,EUR,0,0,5,
741_5005_6429_5859,4,EUR,0,0,5,
741_5005_6429_5862,4,EUR,0,0,5,
741_5005_6429_5901,4,EUR,0,0,5,
741_5005_6429_6102,4,EUR,0,0,5,
741_5005_6429_6167,4,EUR,0,0,5,
741_5005_6429_6171,4,EUR,0,0,5,
741_5005_6429_6172,4,EUR,0,0,5,
741_5005_6429_6179,4,EUR,0,0,5,
741_5005_6429_6497,4,EUR,0,0,5,
741_5005_6429_6656,4,EUR,0,0,5,
741_5005_6429_7078,7,EUR,0,0,5,
741_5005_6429_7090,7,EUR,0,0,5,
741_5005_6429_7994,4,EUR,0,0,5,
741_5005_6429_8010,9,EUR,0,0,5,
741_5005_6497_1919,9,EUR,0,0,5,
741_5005_6497_5603,4,EUR,0,0,5,
741_5005_6497_5622,4,EUR,0,0,5,
741_5005_6497_5848,4,EUR,0,0,5,
741_5005_6497_5849,4,EUR,0,0,5,
741_5005_6497_5853,4,EUR,0,0,5,
741_5005_6497_5856,4,EUR,0,0,5,
741_5005_6497_5859,4,EUR,0,0,5,
741_5005_6497_5862,4,EUR,0,0,5,
741_5005_6497_5901,4,EUR,0,0,5,
741_5005_6497_6102,4,EUR,0,0,5,
741_5005_6497_6167,4,EUR,0,0,5,
741_5005_6497_6171,4,EUR,0,0,5,
741_5005_6497_6172,4,EUR,0,0,5,
741_5005_6497_6179,4,EUR,0,0,5,
741_5005_6497_6656,4,EUR,0,0,5,
741_5005_6497_7078,7,EUR,0,0,5,
741_5005_6497_7090,7,EUR,0,0,5,
741_5005_6497_7994,4,EUR,0,0,5,
741_5005_6497_8010,9,EUR,0,0,5,
741_5005_6555_1919,9,EUR,0,0,5,
741_5005_6555_5603,4,EUR,0,0,5,
741_5005_6555_5622,4,EUR,0,0,5,
741_5005_6555_5848,4,EUR,0,0,5,
741_5005_6555_5849,4,EUR,0,0,5,
741_5005_6555_5853,4,EUR,0,0,5,
741_5005_6555_5856,4,EUR,0,0,5,
741_5005_6555_5859,4,EUR,0,0,5,
741_5005_6555_5862,4,EUR,0,0,5,
741_5005_6555_5901,4,EUR,0,0,5,
741_5005_6555_6102,4,EUR,0,0,5,
741_5005_6555_6167,4,EUR,0,0,5,
741_5005_6555_6171,4,EUR,0,0,5,
741_5005_6555_6172,4,EUR,0,0,5,
741_5005_6555_6179,4,EUR,0,0,5,
741_5005_6555_6418,4,EUR,0,0,5,
741_5005_6555_6429,4,EUR,0,0,5,
741_5005_6555_6497,4,EUR,0,0,5,
741_5005_6555_6556,4,EUR,0,0,5,
741_5005_6555_6595,4,EUR,0,0,5,
741_5005_6555_6656,4,EUR,0,0,5,
741_5005_6555_7078,7,EUR,0,0,5,
741_5005_6555_7090,7,EUR,0,0,5,
741_5005_6555_7994,4,EUR,0,0,5,
741_5005_6555_8010,9,EUR,0,0,5,
741_5005_6556_1919,9,EUR,0,0,5,
741_5005_6556_5603,4,EUR,0,0,5,
741_5005_6556_5622,4,EUR,0,0,5,
741_5005_6556_5848,4,EUR,0,0,5,
741_5005_6556_5849,4,EUR,0,0,5,
741_5005_6556_5853,4,EUR,0,0,5,
741_5005_6556_5856,4,EUR,0,0,5,
741_5005_6556_5859,4,EUR,0,0,5,
741_5005_6556_5862,4,EUR,0,0,5,
741_5005_6556_5901,4,EUR,0,0,5,
741_5005_6556_6102,4,EUR,0,0,5,
741_5005_6556_6167,4,EUR,0,0,5,
741_5005_6556_6171,4,EUR,0,0,5,
741_5005_6556_6172,4,EUR,0,0,5,
741_5005_6556_6179,4,EUR,0,0,5,
741_5005_6556_6418,4,EUR,0,0,5,
741_5005_6556_6429,4,EUR,0,0,5,
741_5005_6556_6497,4,EUR,0,0,5,
741_5005_6556_6595,4,EUR,0,0,5,
741_5005_6556_6656,4,EUR,0,0,5,
741_5005_6556_7078,7,EUR,0,0,5,
741_5005_6556_7090,7,EUR,0,0,5,
741_5005_6556_7994,9,EUR,0,0,5,
741_5005_6556_8010,9,EUR,0,0,5,
741_5005_6595_1919,9,EUR,0,0,5,
741_5005_6595_5603,4,EUR,0,0,5,
741_5005_6595_5622,4,EUR,0,0,5,
741_5005_6595_5848,4,EUR,0,0,5,
741_5005_6595_5849,4,EUR,0,0,5,
741_5005_6595_5853,4,EUR,0,0,5,
741_5005_6595_5856,4,EUR,0,0,5,
741_5005_6595_5859,4,EUR,0,0,5,
741_5005_6595_5862,4,EUR,0,0,5,
741_5005_6595_5901,4,EUR,0,0,5,
741_5005_6595_6102,4,EUR,0,0,5,
741_5005_6595_6167,4,EUR,0,0,5,
741_5005_6595_6171,4,EUR,0,0,5,
741_5005_6595_6172,4,EUR,0,0,5,
741_5005_6595_6179,4,EUR,0,0,5,
741_5005_6595_6418,4,EUR,0,0,5,
741_5005_6595_6429,4,EUR,0,0,5,
741_5005_6595_6497,4,EUR,0,0,5,
741_5005_6595_6656,4,EUR,0,0,5,
741_5005_6595_7078,7,EUR,0,0,5,
741_5005_6595_7090,7,EUR,0,0,5,
741_5005_6595_7994,9,EUR,0,0,5,
741_5005_6595_8010,9,EUR,0,0,5,
741_5005_6597_1919,9,EUR,0,0,5,
741_5005_6597_5603,4,EUR,0,0,5,
741_5005_6597_5622,4,EUR,0,0,5,
741_5005_6597_5848,4,EUR,0,0,5,
741_5005_6597_5849,4,EUR,0,0,5,
741_5005_6597_5853,4,EUR,0,0,5,
741_5005_6597_5856,4,EUR,0,0,5,
741_5005_6597_5859,4,EUR,0,0,5,
741_5005_6597_5862,4,EUR,0,0,5,
741_5005_6597_5901,4,EUR,0,0,5,
741_5005_6597_6102,4,EUR,0,0,5,
741_5005_6597_6167,4,EUR,0,0,5,
741_5005_6597_6171,4,EUR,0,0,5,
741_5005_6597_6172,4,EUR,0,0,5,
741_5005_6597_6179,4,EUR,0,0,5,
741_5005_6597_6417,4,EUR,0,0,5,
741_5005_6597_6418,4,EUR,0,0,5,
741_5005_6597_6427,4,EUR,0,0,5,
741_5005_6597_6429,4,EUR,0,0,5,
741_5005_6597_6497,4,EUR,0,0,5,
741_5005_6597_6555,4,EUR,0,0,5,
741_5005_6597_6556,4,EUR,0,0,5,
741_5005_6597_6595,4,EUR,0,0,5,
741_5005_6597_6601,4,EUR,0,0,5,
741_5005_6597_6656,4,EUR,0,0,5,
741_5005_6597_7078,7,EUR,0,0,5,
741_5005_6597_7090,7,EUR,0,0,5,
741_5005_6597_7994,4,EUR,0,0,5,
741_5005_6597_8010,9,EUR,0,0,5,
741_5005_6601_1919,9,EUR,0,0,5,
741_5005_6601_5603,4,EUR,0,0,5,
741_5005_6601_5622,4,EUR,0,0,5,
741_5005_6601_5848,4,EUR,0,0,5,
741_5005_6601_5849,4,EUR,0,0,5,
741_5005_6601_5853,4,EUR,0,0,5,
741_5005_6601_5856,4,EUR,0,0,5,
741_5005_6601_5859,4,EUR,0,0,5,
741_5005_6601_5862,4,EUR,0,0,5,
741_5005_6601_5901,4,EUR,0,0,5,
741_5005_6601_6102,4,EUR,0,0,5,
741_5005_6601_6167,4,EUR,0,0,5,
741_5005_6601_6171,4,EUR,0,0,5,
741_5005_6601_6172,4,EUR,0,0,5,
741_5005_6601_6179,4,EUR,0,0,5,
741_5005_6601_6418,4,EUR,0,0,5,
741_5005_6601_6429,4,EUR,0,0,5,
741_5005_6601_6497,4,EUR,0,0,5,
741_5005_6601_6555,4,EUR,0,0,5,
741_5005_6601_6556,4,EUR,0,0,5,
741_5005_6601_6595,4,EUR,0,0,5,
741_5005_6601_6656,4,EUR,0,0,5,
741_5005_6601_7078,7,EUR,0,0,5,
741_5005_6601_7090,7,EUR,0,0,5,
741_5005_6601_7994,4,EUR,0,0,5,
741_5005_6601_8010,9,EUR,0,0,5,
741_5005_6656_1919,9,EUR,0,0,5,
741_5005_6656_5603,4,EUR,0,0,5,
741_5005_6656_5622,4,EUR,0,0,5,
741_5005_6656_5848,4,EUR,0,0,5,
741_5005_6656_5849,4,EUR,0,0,5,
741_5005_6656_5853,4,EUR,0,0,5,
741_5005_6656_5856,4,EUR,0,0,5,
741_5005_6656_5859,4,EUR,0,0,5,
741_5005_6656_5862,4,EUR,0,0,5,
741_5005_6656_5901,4,EUR,0,0,5,
741_5005_6656_6102,4,EUR,0,0,5,
741_5005_6656_6167,4,EUR,0,0,5,
741_5005_6656_6171,4,EUR,0,0,5,
741_5005_6656_6172,4,EUR,0,0,5,
741_5005_6656_6179,4,EUR,0,0,5,
741_5005_6656_7078,7,EUR,0,0,5,
741_5005_6656_7090,7,EUR,0,0,5,
741_5005_6656_7994,4,EUR,0,0,5,
741_5005_6656_8010,9,EUR,0,0,5,
741_5005_6665_1919,9,EUR,0,0,5,
741_5005_6665_5603,4,EUR,0,0,5,
741_5005_6665_5622,4,EUR,0,0,5,
741_5005_6665_5848,4,EUR,0,0,5,
741_5005_6665_5849,4,EUR,0,0,5,
741_5005_6665_5853,4,EUR,0,0,5,
741_5005_6665_5856,4,EUR,0,0,5,
741_5005_6665_5859,4,EUR,0,0,5,
741_5005_6665_5862,4,EUR,0,0,5,
741_5005_6665_5901,4,EUR,0,0,5,
741_5005_6665_6102,4,EUR,0,0,5,
741_5005_6665_6167,4,EUR,0,0,5,
741_5005_6665_6171,4,EUR,0,0,5,
741_5005_6665_6172,4,EUR,0,0,5,
741_5005_6665_6179,4,EUR,0,0,5,
741_5005_6665_6417,4,EUR,0,0,5,
741_5005_6665_6418,4,EUR,0,0,5,
741_5005_6665_6427,4,EUR,0,0,5,
741_5005_6665_6429,4,EUR,0,0,5,
741_5005_6665_6497,4,EUR,0,0,5,
741_5005_6665_6555,4,EUR,0,0,5,
741_5005_6665_6556,4,EUR,0,0,5,
741_5005_6665_6595,4,EUR,0,0,5,
741_5005_6665_6597,4,EUR,0,0,5,
741_5005_6665_6601,4,EUR,0,0,5,
741_5005_6665_6656,4,EUR,0,0,5,
741_5005_6665_7078,7,EUR,0,0,5,
741_5005_6665_7090,7,EUR,0,0,5,
741_5005_6665_7994,4,EUR,0,0,5,
741_5005_6665_8010,9,EUR,0,0,5,
741_5005_7073_1919,9,EUR,0,0,5,
741_5005_7073_5603,9,EUR,0,0,5,
741_5005_7073_5622,9,EUR,0,0,5,
741_5005_7073_5847,9,EUR,0,0,5,
741_5005_7073_5848,9,EUR,0,0,5,
741_5005_7073_5849,9,EUR,0,0,5,
741_5005_7073_5850,9,EUR,0,0,5,
741_5005_7073_5853,9,EUR,0,0,5,
741_5005_7073_5854,9,EUR,0,0,5,
741_5005_7073_5856,9,EUR,0,0,5,
741_5005_7073_5858,9,EUR,0,0,5,
741_5005_7073_5859,9,EUR,0,0,5,
741_5005_7073_5862,9,EUR,0,0,5,
741_5005_7073_5867,9,EUR,0,0,5,
741_5005_7073_5901,9,EUR,0,0,5,
741_5005_7073_6102,7,EUR,0,0,5,
741_5005_7073_6104,7,EUR,0,0,5,
741_5005_7073_6167,7,EUR,0,0,5,
741_5005_7073_6171,7,EUR,0,0,5,
741_5005_7073_6172,7,EUR,0,0,5,
741_5005_7073_6178,7,EUR,0,0,5,
741_5005_7073_6179,7,EUR,0,0,5,
741_5005_7073_6345,7,EUR,0,0,5,
741_5005_7073_6370,7,EUR,0,0,5,
741_5005_7073_6372,7,EUR,0,0,5,
741_5005_7073_6417,7,EUR,0,0,5,
741_5005_7073_6418,7,EUR,0,0,5,
741_5005_7073_6427,7,EUR,0,0,5,
741_5005_7073_6429,7,EUR,0,0,5,
741_5005_7073_6497,7,EUR,0,0,5,
741_5005_7073_6555,7,EUR,0,0,5,
741_5005_7073_6556,7,EUR,0,0,5,
741_5005_7073_6595,7,EUR,0,0,5,
741_5005_7073_6597,7,EUR,0,0,5,
741_5005_7073_6601,7,EUR,0,0,5,
741_5005_7073_6656,7,EUR,0,0,5,
741_5005_7073_6665,7,EUR,0,0,5,
741_5005_7073_7074,4,EUR,0,0,5,
741_5005_7073_7078,4,EUR,0,0,5,
741_5005_7073_7090,4,EUR,0,0,5,
741_5005_7073_7994,9,EUR,0,0,5,
741_5005_7073_8010,9,EUR,0,0,5,
741_5005_7074_1919,9,EUR,0,0,5,
741_5005_7074_5603,9,EUR,0,0,5,
741_5005_7074_5622,9,EUR,0,0,5,
741_5005_7074_5847,9,EUR,0,0,5,
741_5005_7074_5848,9,EUR,0,0,5,
741_5005_7074_5849,9,EUR,0,0,5,
741_5005_7074_5850,9,EUR,0,0,5,
741_5005_7074_5853,9,EUR,0,0,5,
741_5005_7074_5854,9,EUR,0,0,5,
741_5005_7074_5856,9,EUR,0,0,5,
741_5005_7074_5858,9,EUR,0,0,5,
741_5005_7074_5859,9,EUR,0,0,5,
741_5005_7074_5862,9,EUR,0,0,5,
741_5005_7074_5867,9,EUR,0,0,5,
741_5005_7074_5901,9,EUR,0,0,5,
741_5005_7074_6102,7,EUR,0,0,5,
741_5005_7074_6104,7,EUR,0,0,5,
741_5005_7074_6167,7,EUR,0,0,5,
741_5005_7074_6171,7,EUR,0,0,5,
741_5005_7074_6172,7,EUR,0,0,5,
741_5005_7074_6178,7,EUR,0,0,5,
741_5005_7074_6179,7,EUR,0,0,5,
741_5005_7074_6345,7,EUR,0,0,5,
741_5005_7074_6370,7,EUR,0,0,5,
741_5005_7074_6372,7,EUR,0,0,5,
741_5005_7074_6417,7,EUR,0,0,5,
741_5005_7074_6418,7,EUR,0,0,5,
741_5005_7074_6427,7,EUR,0,0,5,
741_5005_7074_6429,7,EUR,0,0,5,
741_5005_7074_6497,7,EUR,0,0,5,
741_5005_7074_6555,7,EUR,0,0,5,
741_5005_7074_6556,7,EUR,0,0,5,
741_5005_7074_6595,7,EUR,0,0,5,
741_5005_7074_6597,7,EUR,0,0,5,
741_5005_7074_6601,7,EUR,0,0,5,
741_5005_7074_6656,7,EUR,0,0,5,
741_5005_7074_6665,7,EUR,0,0,5,
741_5005_7074_7078,4,EUR,0,0,5,
741_5005_7074_7090,4,EUR,0,0,5,
741_5005_7074_7994,9,EUR,0,0,5,
741_5005_7074_8010,9,EUR,0,0,5,
741_5005_7078_1919,9,EUR,0,0,5,
741_5005_7078_5603,9,EUR,0,0,5,
741_5005_7078_5622,9,EUR,0,0,5,
741_5005_7078_5848,9,EUR,0,0,5,
741_5005_7078_7994,9,EUR,0,0,5,
741_5005_7078_8010,9,EUR,0,0,5,
741_5005_7090_1919,9,EUR,0,0,5,
741_5005_7090_5603,9,EUR,0,0,5,
741_5005_7090_5622,9,EUR,0,0,5,
741_5005_7090_5848,9,EUR,0,0,5,
741_5005_7090_7078,4,EUR,0,0,5,
741_5005_7090_7994,9,EUR,0,0,5,
741_5005_7090_8010,9,EUR,0,0,5,
741_5005_8010_7994,4,EUR,0,0,5,
741_5006_323_1,5,EUR,0,0,5,
741_5006_323_324,5,EUR,0,0,5,
741_5006_323_325,5,EUR,0,0,5,
741_5006_323_326,5,EUR,0,0,5,
741_5006_323_332,5,EUR,0,0,5,
741_5006_323_333,5,EUR,0,0,5,
741_5006_323_337,5,EUR,0,0,5,
741_5006_323_338,5,EUR,0,0,5,
741_5006_323_339,5,EUR,0,0,5,
741_5006_323_340,5,EUR,0,0,5,
741_5006_323_3913,5,EUR,0,0,5,
741_5006_323_3916,5,EUR,0,0,5,
741_5006_323_3919,5,EUR,0,0,5,
741_5006_323_3922,5,EUR,0,0,5,
741_5006_323_3928,5,EUR,0,0,5,
741_5006_323_3944,5,EUR,0,0,5,
741_5006_323_3949,5,EUR,0,0,5,
741_5006_323_3963,5,EUR,0,0,5,
741_5006_323_3968,5,EUR,0,0,5,
741_5006_323_3971,5,EUR,0,0,5,
741_5006_323_3974,5,EUR,0,0,5,
741_5006_323_3975,5,EUR,0,0,5,
741_5006_323_7060,5,EUR,0,0,5,
741_5006_323_7194,5,EUR,0,0,5,
741_5006_323_7973,5,EUR,0,0,5,
741_5006_324_1,5,EUR,0,0,5,
741_5006_324_3975,5,EUR,0,0,5,
741_5006_325_1,5,EUR,0,0,5,
741_5006_325_324,5,EUR,0,0,5,
741_5006_325_326,5,EUR,0,0,5,
741_5006_325_332,5,EUR,0,0,5,
741_5006_325_333,5,EUR,0,0,5,
741_5006_325_337,5,EUR,0,0,5,
741_5006_325_338,5,EUR,0,0,5,
741_5006_325_339,5,EUR,0,0,5,
741_5006_325_340,5,EUR,0,0,5,
741_5006_325_3916,5,EUR,0,0,5,
741_5006_325_3919,5,EUR,0,0,5,
741_5006_325_3922,5,EUR,0,0,5,
741_5006_325_3928,5,EUR,0,0,5,
741_5006_325_3944,5,EUR,0,0,5,
741_5006_325_3949,5,EUR,0,0,5,
741_5006_325_3963,5,EUR,0,0,5,
741_5006_325_3968,5,EUR,0,0,5,
741_5006_325_3971,5,EUR,0,0,5,
741_5006_325_3974,5,EUR,0,0,5,
741_5006_325_3975,5,EUR,0,0,5,
741_5006_325_7060,5,EUR,0,0,5,
741_5006_325_7194,5,EUR,0,0,5,
741_5006_325_7973,5,EUR,0,0,5,
741_5006_326_1,5,EUR,0,0,5,
741_5006_326_324,5,EUR,0,0,5,
741_5006_326_3974,5,EUR,0,0,5,
741_5006_326_3975,5,EUR,0,0,5,
741_5006_332_1,5,EUR,0,0,5,
741_5006_332_324,5,EUR,0,0,5,
741_5006_332_326,5,EUR,0,0,5,
741_5006_332_333,5,EUR,0,0,5,
741_5006_332_337,5,EUR,0,0,5,
741_5006_332_338,5,EUR,0,0,5,
741_5006_332_339,5,EUR,0,0,5,
741_5006_332_340,5,EUR,0,0,5,
741_5006_332_3919,5,EUR,0,0,5,
741_5006_332_3922,5,EUR,0,0,5,
741_5006_332_3928,5,EUR,0,0,5,
741_5006_332_3944,5,EUR,0,0,5,
741_5006_332_3949,5,EUR,0,0,5,
741_5006_332_3963,5,EUR,0,0,5,
741_5006_332_3968,5,EUR,0,0,5,
741_5006_332_3971,5,EUR,0,0,5,
741_5006_332_3974,5,EUR,0,0,5,
741_5006_332_3975,5,EUR,0,0,5,
741_5006_332_7060,5,EUR,0,0,5,
741_5006_332_7194,5,EUR,0,0,5,
741_5006_332_7973,5,EUR,0,0,5,
741_5006_333_1,5,EUR,0,0,5,
741_5006_333_324,5,EUR,0,0,5,
741_5006_333_326,5,EUR,0,0,5,
741_5006_333_3971,5,EUR,0,0,5,
741_5006_333_3974,5,EUR,0,0,5,
741_5006_333_3975,5,EUR,0,0,5,
741_5006_337_1,5,EUR,0,0,5,
