trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
12985470,13:29:00,13:29:00,324,10,0,0
12985470,13:30:00,13:30:00,1,11,0,0
12985471,09:00:00,09:00:00,1,0,0,0
12985471,09:02:00,09:02:00,323,1,0,0
12985471,09:04:00,09:04:00,325,2,0,0
12985471,09:07:00,09:07:00,332,3,0,0
12985471,09:10:00,09:10:00,338,4,0,0
12985471,09:13:00,09:13:00,340,5,0,0
12985471,09:15:00,09:15:00,7973,6,0,0
12985471,09:40:00,09:40:00,6279,7,0,0
12985471,09:45:00,09:45:00,6285,8,0,0
12985471,09:47:00,09:47:00,6286,9,0,0
12985471,09:49:00,09:49:00,6393,10,0,0
12985471,09:53:00,09:53:00,6372,11,0,0
12985471,09:55:00,09:55:00,6345,12,0,0
12985471,10:00:00,10:00:00,6104,13,0,0
12985472,10:30:00,10:30:00,6104,0,0,0
12985472,10:31:00,10:31:00,6102,1,0,0
12985472,10:32:00,10:32:00,6172,2,0,0
12985472,10:34:00,10:34:00,6367,3,0,0
12985472,10:36:00,10:36:00,6869,4,0,0
12985472,10:38:00,10:38:00,6284,5,0,0
12985472,10:40:00,10:40:00,6280,6,0,0
12985472,11:16:00,11:16:00,7973,7,0,0
12985472,11:24:00,11:24:00,339,8,0,0
12985472,11:25:00,11:25:00,337,9,0,0
12985472,11:29:00,11:29:00,333,10,0,0
12985472,11:33:00,11:33:00,326,11,0,0
12985472,11:36:00,11:36:00,324,12,0,0
12985472,11:45:00,11:45:00,1,13,0,0
12985473,12:00:00,12:00:00,1,0,0,0
12985473,12:02:00,12:02:00,323,1,0,0
12985473,12:04:00,12:04:00,325,2,0,0
12985473,12:07:00,12:07:00,332,3,0,0
12985473,12:10:00,12:10:00,338,4,0,0
12985473,12:13:00,12:13:00,340,5,0,0
12985473,12:15:00,12:15:00,7973,6,0,0
12985473,12:40:00,12:40:00,6279,7,0,0
12985473,12:45:00,12:45:00,6285,8,0,0
12985473,12:47:00,12:47:00,6286,9,0,0
12985473,12:49:00,12:49:00,6393,10,0,0
12985473,12:53:00,12:53:00,6372,11,0,0
12985473,12:55:00,12:55:00,6345,12,0,0
12985473,13:00:00,13:00:00,6104,13,0,0
12985474,14:00:00,14:00:00,6104,0,0,0
12985474,14:01:00,14:01:00,6102,1,0,0
12985474,14:02:00,14:02:00,6172,2,0,0
12985474,14:04:00,14:04:00,6367,3,0,0
12985474,14:06:00,14:06:00,6869,4,0,0
12985474,14:08:00,14:08:00,6284,5,0,0
12985474,14:10:00,14:10:00,6280,6,0,0
12985474,14:46:00,14:46:00,7973,7,0,0
12985474,14:54:00,14:54:00,339,8,0,0
12985474,14:55:00,14:55:00,337,9,0,0
12985474,14:59:00,14:59:00,333,10,0,0
12985474,15:03:00,15:03:00,326,11,0,0
12985474,15:06:00,15:06:00,324,12,0,0
12985474,15:15:00,15:15:00,1,13,0,0
12985475,16:00:00,16:00:00,1,0,0,0
12985475,16:02:00,16:02:00,323,1,0,0
12985475,16:04:00,16:04:00,325,2,0,0
12985475,16:07:00,16:07:00,332,3,0,0
12985475,16:10:00,16:10:00,338,4,0,0
12985475,16:13:00,16:13:00,340,5,0,0
12985475,16:15:00,16:15:00,7973,6,0,0
12985475,16:40:00,16:40:00,6279,7,0,0
12985475,16:45:00,16:45:00,6285,8,0,0
12985475,16:47:00,16:47:00,6286,9,0,0
12985475,16:49:00,16:49:00,6393,10,0,0
12985475,16:53:00,16:53:00,6372,11,0,0
12985475,16:55:00,16:55:00,6345,12,0,0
12985475,17:00:00,17:00:00,6104,13,0,0
12985476,18:30:00,18:30:00,6104,0,0,0
12985476,18:31:00,18:31:00,6102,1,0,0
12985476,18:32:00,18:32:00,6172,2,0,0
12985476,18:34:00,18:34:00,6367,3,0,0
12985476,18:36:00,18:36:00,6869,4,0,0
12985476,18:38:00,18:38:00,6284,5,0,0
12985476,18:40:00,18:40:00,6280,6,0,0
12985476,19:16:00,19:16:00,7973,7,0,0
12985476,19:24:00,19:24:00,339,8,0,0
12985476,19:25:00,19:25:00,337,9,0,0
12985476,19:29:00,19:29:00,333,10,0,0
12985476,19:33:00,19:33:00,326,11,0,0
12985476,19:36:00,19:36:00,324,12,0,0
12985476,19:45:00,19:45:00,1,13,0,0
12985477,09:30:00,09:30:00,1,0,0,0
12985477,09:31:00,09:31:00,323,1,0,0
12985477,09:33:00,09:33:00,325,2,0,0
12985477,09:35:00,09:35:00,332,3,0,0
12985477,09:41:00,09:41:00,338,4,0,0
12985477,09:45:00,09:45:00,340,5,0,0
12985477,09:47:00,09:47:00,7973,6,0,0
12985477,10:18:00,10:18:00,7194,7,0,0
12985477,10:34:00,10:34:00,3949,8,0,0
12985477,10:47:00,10:47:00,3963,9,0,0
12985477,10:54:00,10:54:00,3968,10,0,0
12985477,10:58:00,10:58:00,3971,11,0,0
12985477,11:01:00,11:01:00,3974,12,0,0
12985477,11:05:00,11:05:00,3975,13,0,0
12985477,11:15:00,11:15:00,3906,14,0,0
12985478,12:30:00,12:30:00,3906,0,0,0
12985478,12:38:00,12:38:00,3913,1,0,0
12985478,12:43:00,12:43:00,3916,2,0,0
12985478,12:45:00,12:45:00,3919,3,0,0
12985478,12:49:00,12:49:00,3922,4,0,0
12985478,12:56:00,12:56:00,3928,5,0,0
12985478,13:09:00,13:09:00,3944,6,0,0
12985478,13:26:00,13:26:00,7194,7,0,0
12985478,13:56:00,13:56:00,7973,8,0,0
12985478,14:03:00,14:03:00,339,9,0,0
12985478,14:04:00,14:04:00,337,10,0,0
12985478,14:07:00,14:07:00,333,11,0,0
12985478,14:10:00,14:10:00,326,12,0,0
12985478,14:13:00,14:13:00,324,13,0,0
12985478,14:20:00,14:20:00,1,14,0,0
12985479,15:00:00,15:00:00,1,0,0,0
12985479,15:01:00,15:01:00,323,1,0,0
12985479,15:03:00,15:03:00,325,2,0,0
12985479,15:05:00,15:05:00,332,3,0,0
12985479,15:11:00,15:11:00,338,4,0,0
12985479,15:15:00,15:15:00,340,5,0,0
12985479,15:17:00,15:17:00,7973,6,0,0
12985479,15:48:00,15:48:00,7194,7,0,0
12985479,16:04:00,16:04:00,3949,8,0,0
12985479,16:17:00,16:17:00,3963,9,0,0
12985479,16:24:00,16:24:00,3968,10,0,0
12985479,16:28:00,16:28:00,3971,11,0,0
12985479,16:31:00,16:31:00,3974,12,0,0
12985479,16:35:00,16:35:00,3975,13,0,0
12985479,16:45:00,16:45:00,3906,14,0,0
12985480,17:00:00,17:00:00,3906,0,0,0
12985480,17:08:00,17:08:00,3913,1,0,0
12985480,17:13:00,17:13:00,3916,2,0,0
12985480,17:15:00,17:15:00,3919,3,0,0
12985480,17:19:00,17:19:00,3922,4,0,0
12985480,17:26:00,17:26:00,3928,5,0,0
12985480,17:39:00,17:39:00,3944,6,0,0
12985480,17:56:00,17:56:00,7194,7,0,0
12985480,18:26:00,18:26:00,7973,8,0,0
12985480,18:33:00,18:33:00,339,9,0,0
12985480,18:34:00,18:34:00,337,10,0,0
12985480,18:37:00,18:37:00,333,11,0,0
12985480,18:40:00,18:40:00,326,12,0,0
12985480,18:43:00,18:43:00,324,13,0,0
12985480,18:50:00,18:50:00,1,14,0,0
12985481,09:30:00,09:30:00,3906,0,0,0
12985481,09:40:00,09:40:00,3913,1,0,0
12985481,09:42:00,09:42:00,3916,2,0,0
12985481,09:48:00,09:48:00,3919,3,0,0
12985481,09:51:00,09:51:00,3922,4,0,0
12985481,09:58:00,09:58:00,3928,5,0,0
12985481,10:12:00,10:12:00,3944,6,0,0
12985481,10:29:00,10:29:00,7194,7,0,0
12985481,10:50:00,10:50:00,7060,8,0,0
12985481,11:07:00,11:07:00,7973,9,0,0
12985481,11:12:00,11:12:00,339,10,0,0
12985481,11:13:00,11:13:00,337,11,0,0
12985481,11:21:00,11:21:00,333,12,0,0
12985481,11:24:00,11:24:00,326,13,0,0
12985481,11:26:00,11:26:00,324,14,0,0
12985481,11:30:00,11:30:00,1,15,0,0
12985482,11:45:00,11:45:00,1,0,0,0
12985482,11:46:00,11:46:00,323,1,0,0
12985482,11:48:00,11:48:00,325,2,0,0
12985482,11:50:00,11:50:00,332,3,0,0
12985482,11:56:00,11:56:00,338,4,0,0
12985482,12:00:00,12:00:00,340,5,0,0
12985482,12:02:00,12:02:00,7973,6,0,0
12985482,12:33:00,12:33:00,7194,7,0,0
12985482,12:49:00,12:49:00,3949,8,0,0
12985482,13:02:00,13:02:00,3963,9,0,0
12985482,13:09:00,13:09:00,3968,10,0,0
12985482,13:13:00,13:13:00,3971,11,0,0
12985482,13:16:00,13:16:00,3974,12,0,0
12985482,13:20:00,13:20:00,3975,13,0,0
12985482,13:30:00,13:30:00,3906,14,0,0
12985483,15:00:00,15:00:00,3906,0,0,0
12985483,15:08:00,15:08:00,3913,1,0,0
12985483,15:13:00,15:13:00,3916,2,0,0
12985483,15:15:00,15:15:00,3919,3,0,0
12985483,15:19:00,15:19:00,3922,4,0,0
12985483,15:26:00,15:26:00,3928,5,0,0
12985483,15:39:00,15:39:00,3944,6,0,0
12985483,15:56:00,15:56:00,7194,7,0,0
12985483,16:26:00,16:26:00,7973,8,0,0
12985483,16:33:00,16:33:00,339,9,0,0
12985483,16:34:00,16:34:00,337,10,0,0
12985483,16:37:00,16:37:00,333,11,0,0
12985483,16:40:00,16:40:00,326,12,0,0
12985483,16:43:00,16:43:00,324,13,0,0
12985483,16:50:00,16:50:00,1,14,0,0
12985484,17:00:00,17:00:00,1,0,0,0
12985484,17:01:00,17:01:00,323,1,0,0
12985484,17:03:00,17:03:00,325,2,0,0
12985484,17:05:00,17:05:00,332,3,0,0
12985484,17:11:00,17:11:00,338,4,0,0
12985484,17:15:00,17:15:00,340,5,0,0
12985484,17:17:00,17:17:00,7973,6,0,0
12985484,17:48:00,17:48:00,7194,7,0,0
12985484,18:04:00,18:04:00,3949,8,0,0
12985484,18:17:00,18:17:00,3963,9,0,0
12985484,18:24:00,18:24:00,3968,10,0,0
12985484,18:28:00,18:28:00,3971,11,0,0
12985484,18:31:00,18:31:00,3974,12,0,0
12985484,18:35:00,18:35:00,3975,13,0,0
12985484,18:45:00,18:45:00,3906,14,0,0
12985485,10:00:00,10:00:00,1,0,0,0
12985485,10:01:00,10:01:00,323,1,0,0
12985485,10:03:00,10:03:00,325,2,0,0
12985485,10:05:00,10:05:00,332,3,0,0
12985485,10:07:00,10:07:00,338,4,0,0
12985485,10:09:00,10:09:00,340,5,0,0
12985485,10:11:00,10:11:00,7973,6,0,0
12985485,11:56:00,11:56:00,7090,7,0,0
12985485,11:57:00,11:57:00,7078,8,0,0
12985485,11:57:00,11:57:00,1352,9,0,0
12985485,11:58:00,11:58:00,1910,10,0,0
12985485,12:00:00,12:00:00,1297,11,0,0
12985486,13:00:00,13:00:00,1297,0,0,0
12985486,13:00:00,13:00:00,1975,1,0,0
12985486,13:01:00,13:01:00,1303,2,0,0
12985486,13:01:00,13:01:00,7073,3,0,0
12985486,13:02:00,13:02:00,7074,4,0,0
12985486,14:54:00,14:54:00,7973,5,0,0
12985486,14:56:00,14:56:00,339,6,0,0
12985486,14:57:00,14:57:00,337,7,0,0
12985486,14:58:00,14:58:00,333,8,0,0
12985486,14:59:00,14:59:00,326,9,0,0
12985486,14:59:00,14:59:00,324,10,0,0
12985486,15:00:00,15:00:00,1,11,0,0
12985487,16:00:00,16:00:00,1,0,0,0
12985487,16:00:00,16:00:00,323,1,0,0
12985487,16:01:00,16:01:00,325,2,0,0
12985487,16:01:00,16:01:00,332,3,0,0
12985487,16:02:00,16:02:00,338,4,0,0
12985487,16:03:00,16:03:00,340,5,0,0
12985487,16:05:00,16:05:00,7973,6,0,0
12985487,17:10:00,17:10:00,4865,7,0,0
12985487,17:26:00,17:26:00,4026,8,0,0
12985487,18:11:00,18:11:00,7090,9,0,0
12985487,18:11:00,18:11:00,7078,10,0,0
12985487,18:12:00,18:12:00,1352,11,0,0
12985487,18:14:00,18:14:00,2004,12,0,0
12985487,18:16:00,18:16:00,1910,13,0,0
12985487,18:18:00,18:18:00,1297,14,0,0
12985488,18:30:00,18:30:00,1297,0,0,0
12985488,18:30:00,18:30:00,1975,1,0,0
12985488,18:31:00,18:31:00,1303,2,0,0
12985488,18:31:00,18:31:00,7073,3,0,0
12985488,18:32:00,18:32:00,7074,4,0,0
12985488,20:10:00,20:10:00,7060,5,0,0
12985488,20:24:00,20:24:00,7973,6,0,0
12985488,20:26:00,20:26:00,339,7,0,0
12985488,20:27:00,20:27:00,337,8,0,0
12985488,20:28:00,20:28:00,333,9,0,0
12985488,20:29:00,20:29:00,326,10,0,0
12985488,20:29:00,20:29:00,324,11,0,0
12985488,20:30:00,20:30:00,1,12,0,0
12985489,10:00:00,10:00:00,1,0,0,0
12985489,10:02:00,10:02:00,323,1,0,0
12985489,10:04:00,10:04:00,325,2,0,0
12985489,10:08:00,10:08:00,332,3,0,0
12985489,10:11:00,10:11:00,338,4,0,0
12985489,10:13:00,10:13:00,340,5,0,0
12985489,10:15:00,10:15:00,7973,6,0,0
12985489,11:05:00,11:05:00,5901,7,0,0
12985489,11:08:00,11:08:00,5859,8,0,0
12985489,11:11:00,11:11:00,5853,9,0,0
12985489,11:14:00,11:14:00,5849,10,0,0
12985489,11:15:00,11:15:00,5848,11,0,0
12985489,11:21:00,11:21:00,5603,12,0,0
12985489,11:45:00,11:45:00,8010,13,0,0
12985490,12:30:00,12:30:00,7994,0,0,0
12985490,12:38:00,12:38:00,5683,1,0,0
12985490,12:39:00,12:39:00,5602,2,0,0
12985490,12:40:00,12:40:00,5847,3,0,0
12985490,12:41:00,12:41:00,5850,4,0,0
12985490,12:43:00,12:43:00,5854,5,0,0
12985490,12:45:00,12:45:00,5858,6,0,0
12985490,14:00:00,14:00:00,5867,7,0,0
12985490,14:05:00,14:05:00,7973,8,0,0
12985490,14:06:00,14:06:00,339,9,0,0
12985490,14:07:00,14:07:00,337,10,0,0
12985490,14:08:00,14:08:00,333,11,0,0
12985490,14:09:00,14:09:00,326,12,0,0
12985490,14:10:00,14:10:00,324,13,0,0
12985491,15:00:00,15:00:00,1,0,0,0
12985491,15:02:00,15:02:00,323,1,0,0
12985491,15:04:00,15:04:00,325,2,0,0
12985491,15:08:00,15:08:00,332,3,0,0
12985491,15:11:00,15:11:00,338,4,0,0
12985491,15:13:00,15:13:00,340,5,0,0
12985491,15:15:00,15:15:00,7973,6,0,0
12985491,16:05:00,16:05:00,5901,7,0,0
12985491,16:08:00,16:08:00,5859,8,0,0
12985491,16:11:00,16:11:00,5853,9,0,0
12985491,16:14:00,16:14:00,5849,10,0,0
12985491,16:15:00,16:15:00,5848,11,0,0
12985491,16:21:00,16:21:00,5603,12,0,0
12985491,16:57:00,16:57:00,8010,13,0,0
12985492,17:30:00,17:30:00,7994,0,0,0
12985492,17:38:00,17:38:00,5683,1,0,0
12985492,17:39:00,17:39:00,5602,2,0,0
12985492,17:40:00,17:40:00,5847,3,0,0
12985492,17:41:00,17:41:00,5850,4,0,0
12985492,17:43:00,17:43:00,5854,5,0,0
12985492,17:45:00,17:45:00,5858,6,0,0
12985492,19:00:00,19:00:00,5867,7,0,0
12985492,19:05:00,19:05:00,7973,8,0,0
12985492,19:06:00,19:06:00,339,9,0,0
12985492,19:07:00,19:07:00,337,10,0,0
12985492,19:08:00,19:08:00,333,11,0,0
12985492,19:09:00,19:09:00,326,12,0,0
12985492,19:10:00,19:10:00,324,13,0,0
12985493,10:30:00,10:30:00,6104,0,0,0
12985493,10:31:00,10:31:00,6102,1,0,0
12985493,10:32:00,10:32:00,6172,2,0,0
12985493,10:33:00,10:33:00,6167,3,0,0
12985493,10:34:00,10:34:00,6171,4,0,0
12985493,10:37:00,10:37:00,6179,5,0,0
12985493,11:10:00,11:10:00,7194,6,0,0
12985493,11:38:00,11:38:00,3949,7,0,0
12985493,11:47:00,11:47:00,3963,8,0,0
12985493,11:50:00,11:50:00,3968,9,0,0
12985493,11:52:00,11:52:00,3971,10,0,0
12985493,11:53:00,11:53:00,3974,11,0,0
12985493,11:54:00,11:54:00,3975,12,0,0
12985493,12:00:00,12:00:00,3906,13,0,0
12985494,12:30:00,12:30:00,3906,0,0,0
12985494,12:34:00,12:34:00,3913,1,0,0
12985494,12:35:00,12:35:00,3916,2,0,0
12985494,12:37:00,12:37:00,3919,3,0,0
12985494,12:39:00,12:39:00,3922,4,0,0
12985494,12:41:00,12:41:00,3928,5,0,0
12985494,12:50:00,12:50:00,3944,6,0,0
12985494,13:19:00,13:19:00,7194,7,0,0
12985494,13:53:00,13:53:00,6178,8,0,0
12985494,13:55:00,13:55:00,6370,9,0,0
12985494,13:58:00,13:58:00,6372,10,0,0
12985494,13:58:00,13:58:00,6345,11,0,0
12985494,14:00:00,14:00:00,6104,12,0,0
12985495,16:30:00,16:30:00,6104,0,0,0
12985495,16:31:00,16:31:00,6102,1,0,0
12985495,16:32:00,16:32:00,6172,2,0,0
12985495,16:33:00,16:33:00,6167,3,0,0
12985495,16:34:00,16:34:00,6171,4,0,0
12985495,16:37:00,16:37:00,6179,5,0,0
12985495,17:10:00,17:10:00,7194,6,0,0
12985495,17:38:00,17:38:00,3949,7,0,0
12985495,17:47:00,17:47:00,3963,8,0,0
12985495,17:50:00,17:50:00,3968,9,0,0
12985495,17:52:00,17:52:00,3971,10,0,0
12985495,17:53:00,17:53:00,3974,11,0,0
12985495,17:54:00,17:54:00,3975,12,0,0
12985495,18:00:00,18:00:00,3906,13,0,0
12985496,19:00:00,19:00:00,3906,0,0,0
12985496,19:04:00,19:04:00,3913,1,0,0
12985496,19:05:00,19:05:00,3916,2,0,0
12985496,19:07:00,19:07:00,3919,3,0,0
12985496,19:09:00,19:09:00,3922,4,0,0
12985496,19:11:00,19:11:00,3928,5,0,0
12985496,19:20:00,19:20:00,3944,6,0,0
12985496,19:49:00,19:49:00,7194,7,0,0
12985496,20:23:00,20:23:00,6178,8,0,0
12985496,20:25:00,20:25:00,6370,9,0,0
12985496,20:28:00,20:28:00,6372,10,0,0
12985496,20:28:00,20:28:00,6345,11,0,0
12985496,20:30:00,20:30:00,6104,12,0,0
12985497,11:00:00,11:00:00,1297,0,0,0
12985497,11:05:00,11:05:00,1975,1,0,0
12985497,11:08:00,11:08:00,1303,2,0,0
12985497,11:11:00,11:11:00,7073,3,0,0
12985497,11:14:00,11:14:00,7074,4,0,0
12985497,11:53:00,11:53:00,4865,5,0,0
12985497,12:06:00,12:06:00,5258,6,0,0
12985497,12:08:00,12:08:00,3975,7,0,0
12985497,12:11:00,12:11:00,3978,8,0,0
12985497,12:12:00,12:12:00,3980,9,0,0
12985497,12:15:00,12:15:00,3906,10,0,0
12985498,13:00:00,13:00:00,3906,0,0,0
12985498,13:02:00,13:02:00,3907,1,0,0
12985498,13:06:00,13:06:00,3910,2,0,0
12985498,13:09:00,13:09:00,3913,3,0,0
12985498,13:14:00,13:14:00,7186,4,0,0
12985498,13:23:00,13:23:00,4864,5,0,0
12985498,14:08:00,14:08:00,7090,6,0,0
12985498,14:10:00,14:10:00,7078,7,0,0
12985498,14:12:00,14:12:00,1352,8,0,0
12985498,14:14:00,14:14:00,1910,9,0,0
12985498,14:15:00,14:15:00,1297,10,0,0
12985499,11:30:00,11:30:00,3906,0,0,0
12985499,11:32:00,11:32:00,3907,1,0,0
12985499,11:36:00,11:36:00,3910,2,0,0
12985499,11:39:00,11:39:00,3913,3,0,0
12985499,11:44:00,11:44:00,7186,4,0,0
12985499,11:53:00,11:53:00,4864,5,0,0
12985499,12:38:00,12:38:00,7090,6,0,0
12985499,12:40:00,12:40:00,7078,7,0,0
12985499,12:42:00,12:42:00,1352,8,0,0
12985499,12:44:00,12:44:00,1910,9,0,0
12985499,12:45:00,12:45:00,1297,10,0,0
12985500,13:00:00,13:00:00,1297,0,0,0
12985500,13:05:00,13:05:00,1975,1,0,0
12985500,13:08:00,13:08:00,1303,2,0,0
12985500,13:11:00,13:11:00,7073,3,0,0
12985500,13:14:00,13:14:00,7074,4,0,0
12985500,13:53:00,13:53:00,4865,5,0,0
12985500,14:06:00,14:06:00,5258,6,0,0
12985500,14:08:00,14:08:00,3975,7,0,0
12985500,14:11:00,14:11:00,3978,8,0,0
12985500,14:12:00,14:12:00,3980,9,0,0
12985500,14:15:00,14:15:00,3906,10,0,0
12985501,11:30:00,11:30:00,6104,0,0,0
12985501,11:31:00,11:31:00,6102,1,0,0
12985501,11:32:00,11:32:00,6172,2,0,0
12985501,11:33:00,11:33:00,6167,3,0,0
12985501,11:34:00,11:34:00,6171,4,0,0
12985501,11:37:00,11:37:00,6179,5,0,0
12985501,12:10:00,12:10:00,7194,6,0,0
12985501,12:38:00,12:38:00,3949,7,0,0
12985501,12:47:00,12:47:00,3963,8,0,0
12985501,12:50:00,12:50:00,3968,9,0,0
12985501,12:52:00,12:52:00,3971,10,0,0
12985501,12:53:00,12:53:00,3974,11,0,0
12985501,12:54:00,12:54:00,3975,12,0,0
12985501,13:00:00,13:00:00,3906,13,0,0
12985502,15:00:00,15:00:00,3906,0,0,0
12985502,15:04:00,15:04:00,3913,1,0,0
12985502,15:05:00,15:05:00,3916,2,0,0
12985502,15:07:00,15:07:00,3919,3,0,0
12985502,15:09:00,15:09:00,3922,4,0,0
12985502,15:11:00,15:11:00,3928,5,0,0
12985502,15:20:00,15:20:00,3944,6,0,0
12985502,15:49:00,15:49:00,7194,7,0,0
12985502,16:23:00,16:23:00,6178,8,0,0
12985502,16:25:00,16:25:00,6370,9,0,0
12985502,16:28:00,16:28:00,6372,10,0,0
12985502,16:28:00,16:28:00,6345,11,0,0
12985502,16:30:00,16:30:00,6104,12,0,0
12985503,17:30:00,17:30:00,6104,0,0,0
12985503,17:31:00,17:31:00,6102,1,0,0
12985503,17:32:00,17:32:00,6172,2,0,0
12985503,17:33:00,17:33:00,6167,3,0,0
12985503,17:34:00,17:34:00,6171,4,0,0
12985503,17:37:00,17:37:00,6179,5,0,0
12985503,18:10:00,18:10:00,7194,6,0,0
12985503,18:38:00,18:38:00,3949,7,0,0
12985503,18:47:00,18:47:00,3963,8,0,0
12985503,18:50:00,18:50:00,3968,9,0,0
12985503,18:52:00,18:52:00,3971,10,0,0
12985503,18:53:00,18:53:00,3974,11,0,0
12985503,18:54:00,18:54:00,3975,12,0,0
12985503,19:00:00,19:00:00,3906,13,0,0
12985504,19:30:00,19:30:00,3906,0,0,0
12985504,19:34:00,19:34:00,3913,1,0,0
12985504,19:35:00,19:35:00,3916,2,0,0
12985504,19:37:00,19:37:00,3919,3,0,0
12985504,19:39:00,19:39:00,3922,4,0,0
12985504,19:41:00,19:41:00,3928,5,0,0
12985504,19:50:00,19:50:00,3944,6,0,0
12985504,20:19:00,20:19:00,7194,7,0,0
12985504,20:53:00,20:53:00,6178,8,0,0
12985504,20:55:00,20:55:00,6370,9,0,0
12985504,20:58:00,20:58:00,6372,10,0,0
12985504,20:58:00,20:58:00,6345,11,0,0
12985504,21:00:00,21:00:00,6104,12,0,0
12985505,12:00:00,12:00:00,1,0,0,0
12985505,12:02:00,12:02:00,323,1,0,0
12985505,12:04:00,12:04:00,325,2,0,0
12985505,12:08:00,12:08:00,332,3,0,0
12985505,12:11:00,12:11:00,338,4,0,0
12985505,12:13:00,12:13:00,340,5,0,0
12985505,12:15:00,12:15:00,7973,6,0,0
12985505,13:05:00,13:05:00,5901,7,0,0
12985505,13:08:00,13:08:00,5859,8,0,0
12985505,13:11:00,13:11:00,5853,9,0,0
12985505,13:14:00,13:14:00,5849,10,0,0
12985505,13:15:00,13:15:00,5848,11,0,0
12985505,13:21:00,13:21:00,5603,12,0,0
12985505,13:43:00,13:43:00,8010,13,0,0
12985506,16:00:00,16:00:00,7994,0,0,0
12985506,16:08:00,16:08:00,5683,1,0,0
12985506,16:10:00,16:10:00,5602,2,0,0
12985506,16:11:00,16:11:00,5847,3,0,0
12985506,16:12:00,16:12:00,5850,4,0,0
12985506,16:13:00,16:13:00,5854,5,0,0
12985506,16:16:00,16:16:00,5858,6,0,0
12985506,17:05:00,17:05:00,5867,7,0,0
12985506,17:22:00,17:22:00,7060,8,0,0
12985506,17:30:00,17:30:00,7973,9,0,0
12985506,17:31:00,17:31:00,339,10,0,0
12985506,17:37:00,17:37:00,337,11,0,0
12985506,17:40:00,17:40:00,333,12,0,0
12985506,17:43:00,17:43:00,326,13,0,0
12985506,17:45:00,17:45:00,324,14,0,0
12985507,18:30:00,18:30:00,1,0,0,0
12985507,18:32:00,18:32:00,323,1,0,0
12985507,18:34:00,18:34:00,325,2,0,0
12985507,18:38:00,18:38:00,332,3,0,0
12985507,18:41:00,18:41:00,338,4,0,0
12985507,18:43:00,18:43:00,340,5,0,0
12985507,18:45:00,18:45:00,7973,6,0,0
12985507,19:35:00,19:35:00,5901,7,0,0
12985507,19:38:00,19:38:00,5859,8,0,0
12985507,19:41:00,19:41:00,5853,9,0,0
12985507,19:44:00,19:44:00,5849,10,0,0
12985507,19:45:00,19:45:00,5848,11,0,0
12985507,19:51:00,19:51:00,5603,12,0,0
12985507,20:17:00,20:17:00,8010,13,0,0
12985508,20:30:00,20:30:00,7994,0,0,0
12985508,20:38:00,20:38:00,5683,1,0,0
12985508,20:40:00,20:40:00,5602,2,0,0
12985508,20:41:00,20:41:00,5847,3,0,0
12985508,20:42:00,20:42:00,5850,4,0,0
12985508,20:43:00,20:43:00,5854,5,0,0
12985508,20:46:00,20:46:00,5858,6,0,0
12985508,21:35:00,21:35:00,5867,7,0,0
12985508,21:52:00,21:52:00,7060,8,0,0
12985508,22:00:00,22:00:00,7973,9,0,0
12985508,22:01:00,22:01:00,339,10,0,0
12985508,22:07:00,22:07:00,337,11,0,0
12985508,22:10:00,22:10:00,333,12,0,0
12985508,22:13:00,22:13:00,326,13,0,0
12985508,22:15:00,22:15:00,324,14,0,0
12985509,12:30:00,12:30:00,6104,0,0,0
12985509,12:32:00,12:32:00,6597,1,0,0
12985509,12:40:00,12:40:00,6601,2,0,0
12985509,12:43:00,12:43:00,6556,3,0,0
12985509,12:48:00,12:48:00,6418,4,0,0
12985509,12:50:00,12:50:00,6429,5,0,0
12985509,12:54:00,12:54:00,6656,6,0,0
12985509,13:18:00,13:18:00,5901,7,0,0
12985509,13:22:00,13:22:00,5859,8,0,0
12985509,13:26:00,13:26:00,5853,9,0,0
12985509,13:29:00,13:29:00,5849,10,0,0
12985509,13:32:00,13:32:00,5848,11,0,0
12985509,13:39:00,13:39:00,5603,12,0,0
12985509,13:50:00,13:50:00,8010,13,0,0
12985510,14:30:00,14:30:00,7994,0,0,0
12985510,14:40:00,14:40:00,5683,1,0,0
12985510,14:42:00,14:42:00,5602,2,0,0
12985510,14:43:00,14:43:00,5847,3,0,0
12985510,14:45:00,14:45:00,5850,4,0,0
12985510,14:46:00,14:46:00,5854,5,0,0
12985510,14:50:00,14:50:00,5858,6,0,0
12985510,15:27:00,15:27:00,5867,7,0,0
12985510,15:30:00,15:30:00,6665,8,0,0
12985510,15:32:00,15:32:00,6417,9,0,0
12985510,15:35:00,15:35:00,6427,10,0,0
12985510,15:37:00,15:37:00,6555,11,0,0
12985510,15:39:00,15:39:00,6595,12,0,0
12985510,15:40:00,15:40:00,6497,13,0,0
12985511,16:00:00,16:00:00,6104,0,0,0
12985511,16:02:00,16:02:00,6597,1,0,0
12985511,16:10:00,16:10:00,6601,2,0,0
12985511,16:13:00,16:13:00,6556,3,0,0
12985511,16:18:00,16:18:00,6418,4,0,0
12985511,16:20:00,16:20:00,6429,5,0,0
12985511,16:24:00,16:24:00,6656,6,0,0
12985511,16:48:00,16:48:00,5901,7,0,0
12985511,16:52:00,16:52:00,5859,8,0,0
12985511,16:56:00,16:56:00,5853,9,0,0
12985511,16:59:00,16:59:00,5849,10,0,0
